   1.00000005E-03   34.0424767    
   1.09999999E-02   11.6089172    
   2.09999997E-02   8.55154228    
   3.09999995E-02   6.92574215    
   4.09999974E-02   6.45936394    
   5.09999953E-02   5.94051170    
   6.09999970E-02   5.41317940    
   7.10000023E-02   5.02527046    
   8.10000002E-02   4.75430632    
   9.09999982E-02   4.46637821    
  0.100999996       4.23588705    
  0.111000001       4.28461695    
  0.120999999       3.97851992    
  0.130999997       3.95046043    
  0.141000003       3.85528755    
  0.150999993       3.79373121    
  0.160999998       3.65882730    
  0.171000004       3.60636210    
  0.180999994       3.51481533    
  0.191000000       3.52110004    
  0.200999990       3.35137844    
  0.210999995       3.37195301    
  0.221000001       3.31254959    
  0.230999991       3.20575166    
  0.240999997       3.26851845    
  0.250999987       3.18958831    
  0.260999978       3.10704255    
  0.270999968       3.12746000    
  0.280999988       3.06208992    
  0.290999979       3.04654288    
  0.300999969       2.99661827    
  0.310999990       3.04299474    
  0.320999980       2.91181087    
  0.330999970       2.98415661    
  0.340999991       2.90049386    
  0.350999981       2.91960883    
  0.360999972       2.88362002    
  0.370999992       2.91212988    
  0.380999982       2.86822605    
  0.390999973       2.84519100    
  0.400999963       2.77183366    
  0.410999984       2.77299666    
  0.420999974       2.75642467    
  0.430999964       2.72564149    
  0.440999985       2.74894404    
  0.450999975       2.70358753    
  0.460999966       2.73680234    
  0.470999986       2.69554114    
  0.480999976       2.63606715    
  0.490999967       2.67757511    
  0.500999987       2.61368513    
  0.510999978       2.64389491    
  0.520999968       2.64605951    
  0.530999959       2.64394474    
  0.540999949       2.66656232    
  0.550999999       2.56745267    
  0.560999990       2.57844400    
  0.570999980       2.59624052    
  0.580999970       2.60381985    
  0.590999961       2.54274559    
  0.600999951       2.54478884    
  0.611000001       2.59840298    
  0.620999992       2.60590053    
  0.630999982       2.56819057    
  0.640999973       2.58818722    
  0.650999963       2.53704190    
  0.660999954       2.46155882    
  0.670999944       2.48827553    
  0.680999994       2.56219029    
  0.690999985       2.52633572    
  0.700999975       2.53154421    
  0.710999966       2.48425198    
  0.720999956       2.50455809    
  0.730999947       2.56788611    
  0.740999997       2.54449081    
  0.750999987       2.54004741    
  0.760999978       2.55815148    
  0.770999968       2.50731778    
  0.780999959       2.47730994    
  0.790999949       2.45690036    
  0.800999939       2.50165701    
  0.810999990       2.47610688    
  0.820999980       2.47884440    
  0.830999970       2.52804422    
  0.840999961       2.48391891    
  0.850999951       2.49933529    
  0.860999942       2.52742743    
  0.870999992       2.45903826    
  0.880999982       2.47332811    
  0.890999973       2.47600746    
  0.900999963       2.53341031    
  0.910999954       2.47571015    
  0.920999944       2.45003057    
  0.930999994       2.44966817    
  0.940999985       2.49809957    
  0.950999975       2.46736741    
  0.960999966       2.46039009    
  0.970999956       2.49857330    
  0.980999947       2.44481254    
  0.990999937       2.46327209    
   1.00100005       2.47768331    
   1.01100004       2.44667816    
   1.02100003       2.44020510    
   1.03100002       2.41105437    
   1.04100001       2.42868733    
   1.05100000       2.50764847    
   1.06099999       2.44147182    
   1.07099998       2.46778107    
   1.08099997       2.44309211    
   1.09100008       2.45233154    
   1.10100007       2.41729712    
   1.11100006       2.44667411    
   1.12100005       2.48409867    
   1.13100004       2.46919656    
   1.14100003       2.41250873    
   1.15100002       2.48529100    
   1.16100001       2.46159577    
   1.17100000       2.47933841    
