   1.00000005E-03   85.0794449    
   1.09999999E-02   35.2269402    
   2.09999997E-02   26.5064812    
   3.09999995E-02   23.1982574    
   4.09999974E-02   21.6512947    
   5.09999953E-02   19.7713375    
   6.09999970E-02   19.2163067    
   7.10000023E-02   18.3646049    
   8.10000002E-02   17.6110382    
   9.09999982E-02   17.6333599    
  0.100999996       16.9533558    
  0.111000001       16.6865807    
  0.120999999       16.6715050    
  0.130999997       15.9113474    
  0.141000003       15.9581842    
  0.150999993       15.7681541    
  0.160999998       15.8810616    
  0.171000004       15.6589184    
  0.180999994       15.5667238    
  0.191000000       15.8107138    
  0.200999990       15.5056524    
  0.210999995       15.7734423    
  0.221000001       15.6126156    
  0.230999991       15.3025274    
  0.240999997       15.7691851    
  0.250999987       15.6423120    
  0.260999978       15.9049072    
  0.270999968       15.8202143    
  0.280999988       15.4242210    
  0.290999979       15.8223543    
  0.300999969       15.9972734    
  0.310999990       15.8844080    
  0.320999980       15.8863277    
  0.330999970       16.4351864    
  0.340999991       16.1687164    
  0.350999981       16.3310280    
  0.360999972       16.4795666    
  0.370999992       16.5784531    
  0.380999982       16.4793396    
  0.390999973       16.7339077    
  0.400999963       16.9297371    
  0.410999984       16.7852650    
  0.420999974       16.9584465    
  0.430999964       17.2436428    
  0.440999985       17.1898232    
  0.450999975       17.2682438    
  0.460999966       17.4485378    
  0.470999986       17.8564892    
  0.480999976       17.5621834    
  0.490999967       17.8878651    
  0.500999987       18.2541885    
  0.510999978       18.2470226    
  0.520999968       18.1588840    
  0.530999959       18.4395390    
  0.540999949       18.5875816    
  0.550999999       18.7054806    
  0.560999990       19.2226925    
  0.570999980       19.3744507    
  0.580999970       18.9428120    
  0.590999961       19.2952938    
  0.600999951       19.2754059    
  0.611000001       19.4842110    
  0.620999992       20.1451283    
  0.630999982       20.1988792    
  0.640999973       20.4353466    
  0.650999963       20.7314548    
  0.660999954       21.0648327    
  0.670999944       20.5619202    
  0.680999994       20.9566975    
  0.690999985       20.9597855    
  0.700999975       21.6606331    
  0.710999966       21.5155087    
  0.720999956       21.8678894    
  0.730999947       22.3707237    
  0.740999997       22.2514534    
  0.750999987       22.5470047    
  0.760999978       23.1321774    
  0.770999968       22.9389420    
  0.780999959       23.5028419    
  0.790999949       23.3595562    
  0.800999939       23.7185841    
  0.810999990       23.7391529    
  0.820999980       23.9650898    
  0.830999970       24.4875298    
  0.840999961       24.9575481    
  0.850999951       25.1506138    
  0.860999942       25.0222778    
  0.870999992       25.3839626    
  0.880999982       25.7346077    
  0.890999973       26.1133633    
  0.900999963       26.6045780    
  0.910999954       26.2745533    
  0.920999944       26.6691246    
  0.930999994       27.1464844    
