   1.00000005E-03   33.9663887    
   1.09999999E-02   27.5055332    
   2.09999997E-02   22.0645638    
   3.09999995E-02   19.4092178    
   4.09999974E-02   17.5175571    
   5.09999953E-02   16.1119366    
   6.09999970E-02   14.7607613    
   7.10000023E-02   13.7920628    
   8.10000002E-02   13.1156540    
   9.09999982E-02   12.2906408    
  0.100999996       11.8534527    
  0.111000001       11.1608963    
  0.120999999       10.7679090    
  0.130999997       10.6251011    
  0.141000003       10.1999817    
  0.150999993       9.99076366    
  0.160999998       9.41544724    
  0.171000004       9.48780251    
  0.180999994       9.11817837    
  0.191000000       8.98952103    
  0.200999990       8.77442074    
  0.210999995       8.67891026    
  0.221000001       8.46887684    
  0.230999991       8.31195545    
  0.240999997       8.33105850    
  0.250999987       8.08969593    
  0.260999978       8.02796459    
  0.270999968       7.84357834    
  0.280999988       7.80104494    
  0.290999979       7.90705252    
  0.300999969       7.75570440    
  0.310999990       7.64427137    
  0.320999980       7.55840635    
  0.330999970       7.51033640    
  0.340999991       7.47043514    
  0.350999981       7.62399626    
  0.360999972       7.39831543    
  0.370999992       7.43910885    
  0.380999982       7.37136555    
  0.390999973       7.23223257    
  0.400999963       7.28528833    
  0.410999984       7.33102894    
  0.420999974       7.19700670    
  0.430999964       7.11481094    
  0.440999985       7.25339890    
  0.450999975       7.12548637    
  0.460999966       7.06527948    
  0.470999986       7.10251284    
  0.480999976       7.20453548    
  0.490999967       7.14678431    
  0.500999987       7.00227880    
  0.510999978       7.14175749    
  0.520999968       7.16381359    
  0.530999959       7.17993021    
  0.540999949       6.91749048    
  0.550999999       7.12604713    
  0.560999990       7.02737713    
  0.570999980       7.18680334    
  0.580999970       7.08120489    
  0.590999961       6.98989058    
  0.600999951       7.20421219    
  0.611000001       7.17807817    
  0.620999992       7.11069441    
  0.630999982       7.07599545    
  0.640999973       7.20479727    
  0.650999963       7.16787910    
  0.660999954       7.24247694    
  0.670999944       7.14568853    
  0.680999994       7.23307657    
  0.690999985       7.38429689    
  0.700999975       7.26098824    
  0.710999966       7.32277870    
  0.720999956       7.28775597    
  0.730999947       7.29215050    
  0.740999997       7.28026867    
  0.750999987       7.18702126    
  0.760999978       7.37075043    
  0.770999968       7.32972097    
  0.780999959       7.52073860    
  0.790999949       7.48665667    
  0.800999939       7.55653477    
  0.810999990       7.68256569    
  0.820999980       7.44453859    
  0.830999970       7.54733706    
  0.840999961       7.62895679    
  0.850999951       7.59916544    
  0.860999942       7.62077856    
  0.870999992       7.69286156    
  0.880999982       7.87992287    
  0.890999973       7.69268274    
  0.900999963       7.89419127    
  0.910999954       8.01426029    
  0.920999944       7.99678421    
  0.930999994       7.86713886    
  0.940999985       8.06572914    
  0.950999975       8.07689857    
  0.960999966       8.17905617    
  0.970999956       8.25548744    
  0.980999947       8.09032249    
  0.990999937       8.22826385    
   1.00100005       8.24132442    
   1.01100004       8.28115463    
   1.02100003       8.39412880    
   1.03100002       8.25935078    
   1.04100001       8.44717407    
   1.05100000       8.43229866    
   1.06099999       8.47776031    
   1.07099998       8.63628578    
   1.08099997       8.61687851    
   1.09100008       8.80548286    
   1.10100007       8.80554581    
   1.11100006       8.85569000    
   1.12100005       8.89342117    
   1.13100004       8.79198074    
   1.14100003       8.90837669    
   1.15100002       9.05953598    
   1.16100001       9.01703262    
   1.17100000       9.03412533    
   1.18099999       9.27741051    
   1.19099998       9.26776028    
   1.20099998       9.34651375    
   1.21099997       9.46499252    
   1.22100008       9.44211292    
   1.23100007       9.53429890    
   1.24100006       9.62491703    
   1.25100005       9.41738987    
   1.26100004       9.72649384    
   1.27100003       9.70806503    
   1.28100002       9.96505260    
   1.29100001       9.85162258    
   1.30100000       9.93465328    
   1.31099999       10.1564617    
   1.32099998       10.1698484    
   1.33099997       10.1409655    
   1.34099996       10.1842728    
   1.35100007       10.2008266    
   1.36100006       10.4897566    
   1.37100005       10.4849529    
   1.38100004       10.4389648    
   1.39100003       10.6506977    
   1.40100002       10.5446615    
   1.41100001       10.8180828    
   1.42100000       10.7224302    
   1.43099999       10.7562866    
   1.44099998       10.8309526    
   1.45099998       10.9811563    
   1.46099997       11.3182468    
   1.47099996       11.3824310    
   1.48100007       11.1773863    
   1.49100006       11.4405947    
   1.50100005       11.3762255    
   1.51100004       11.6129618    
   1.52100003       11.6444969    
   1.53100002       11.7256937    
   1.54100001       11.8293142    
   1.55100000       11.8928413    
   1.56099999       12.0676346    
   1.57099998       11.9974985    
