   1.00000005E-03   137.164841    
   1.09999999E-02   113.763222    
   2.09999997E-02   97.5968399    
   3.09999995E-02   87.9779358    
   4.09999974E-02   82.0975266    
   5.09999953E-02   76.7750702    
   6.09999970E-02   72.6146927    
   7.10000023E-02   67.8359375    
   8.10000002E-02   66.2092667    
   9.09999982E-02   65.0723114    
  0.100999996       64.3127060    
  0.111000001       62.8173714    
  0.120999999       59.6887283    
  0.130999997       59.2037621    
  0.141000003       59.0915642    
  0.150999993       58.0561943    
  0.160999998       57.8427048    
  0.171000004       56.8141861    
  0.180999994       56.3771172    
  0.191000000       56.6527634    
  0.200999990       56.9287682    
  0.210999995       56.8254585    
  0.221000001       56.5847969    
  0.230999991       57.2326012    
  0.240999997       55.8734055    
  0.250999987       57.3368416    
  0.260999978       55.6300545    
  0.270999968       57.1123199    
  0.280999988       57.9326057    
  0.290999979       56.4412804    
  0.300999969       58.2682228    
  0.310999990       57.8071175    
  0.320999980       58.2301826    
  0.330999970       59.5107727    
  0.340999991       59.0689240    
  0.350999981       59.5434723    
  0.360999972       59.4511604    
  0.370999992       60.3127518    
  0.380999982       59.8355103    
  0.390999973       61.3826256    
  0.400999963       60.7700996    
  0.410999984       61.9421425    
  0.420999974       61.8885574    
  0.430999964       64.0250168    
  0.440999985       64.0456238    
  0.450999975       63.6460800    
  0.460999966       63.7077560    
  0.470999986       63.8389893    
  0.480999976       65.3782349    
  0.490999967       65.6951294    
  0.500999987       65.7909164    
  0.510999978       66.5578995    
  0.520999968       67.9350967    
  0.530999959       69.3220215    
  0.540999949       67.8163605    
  0.550999999       69.1417999    
  0.560999990       70.2762451    
  0.570999980       71.1256409    
  0.580999970       71.7461243    
  0.590999961       72.0505219    
  0.600999951       73.1934128    
  0.611000001       73.4342117    
  0.620999992       73.1561813    
  0.630999982       75.8748322    
  0.640999973       76.9997482    
  0.650999963       77.9684906    
  0.660999954       77.7106934    
  0.670999944       78.8269424    
  0.680999994       78.8306274    
  0.690999985       79.3566971    
  0.700999975       81.8858032    
  0.710999966       82.8180161    
  0.720999956       82.1528625    
  0.730999947       83.4612656    
  0.740999997       84.2768402    
  0.750999987       84.2948380    
  0.760999978       86.4132919    
  0.770999968       85.9617996    
  0.780999959       88.9890213    
  0.790999949       88.8320236    
  0.800999939       89.9656830    
  0.810999990       91.0816269    
  0.820999980       91.4844208    
  0.830999970       91.5830383    
  0.840999961       93.7105103    
  0.850999951       93.5302963    
  0.860999942       96.1669922    
  0.870999992       98.5598907    
  0.880999982       98.0981216    
  0.890999973       98.7552719    
  0.900999963       101.127098    
  0.910999954       101.532570    
  0.920999944       103.520844    
  0.930999994       104.831337    
  0.940999985       105.226387    
  0.950999975       105.669968    
  0.960999966       105.548935    
  0.970999956       108.740967    
  0.980999947       110.701889    
  0.990999937       109.903824    
   1.00100005       115.083191    
   1.01100004       113.564285    
   1.02100003       114.737389    
   1.03100002       116.159721    
   1.04100001       114.808792    
   1.05100000       117.779915    
   1.06099999       120.740631    
   1.07099998       121.557289    
   1.08099997       124.288078    
   1.09100008       122.832397    
   1.10100007       125.479652    
   1.11100006       128.821121    
   1.12100005       128.724716    
   1.13100004       133.496307    
   1.14100003       132.842178    
   1.15100002       132.264069    
   1.16100001       134.008209    
   1.17100000       135.725937    
   1.18099999       135.649658    
   1.19099998       138.537018    
   1.20099998       140.667526    
   1.21099997       142.589386    
   1.22100008       145.303757    
   1.23100007       145.644501    
   1.24100006       148.582245    
   1.25100005       150.578857    
   1.26100004       151.230270    
   1.27100003       154.894806    
   1.28100002       154.463913    
   1.29100001       155.994904    
   1.30100000       160.430069    
   1.31099999       156.517685    
   1.32099998       165.771194    
   1.33099997       164.961273    
   1.34099996       165.154922    
   1.35100007       164.057037    
   1.36100006       166.142242    
   1.37100005       171.742554    
   1.38100004       174.108383    
   1.39100003       176.107513    
   1.40100002       178.520935    
   1.41100001       181.750580    
   1.42100000       185.804672    
   1.43099999       186.124542    
   1.44099998       187.987793    
   1.45099998       189.171448    
   1.46099997       189.164307    
   1.47099996       193.743729    
   1.48100007       194.118362    
   1.49100006       197.157715    
   1.50100005       200.486862    
   1.51100004       202.423050    
   1.52100003       204.930862    
   1.53100002       209.218933    
   1.54100001       211.761139    
   1.55100000       210.351852    
   1.56099999       214.832703    
   1.57099998       219.485229    
   1.58099997       221.198059    
   1.59099996       222.360199    
   1.60099995       221.345047    
   1.61100006       224.868790    
   1.62100005       232.927673    
   1.63100004       234.491577    
   1.64100003       235.819626    
   1.65100002       242.256516    
   1.66100001       245.044556    
   1.67100000       249.859940    
   1.68099999       253.759659    
   1.69099998       255.412323    
   1.70099998       256.257202    
   1.71099997       255.142395    
   1.72099996       261.345947    
   1.73100007       264.356842    
   1.74100006       267.559082    
   1.75100005       272.740021    
   1.76100004       276.677826    
   1.77100003       277.537018    
   1.78100002       277.192108    
   1.79100001       279.931976    
   1.80100000       286.575470    
   1.81099999       285.579132    
   1.82099998       292.302765    
   1.83099997       300.629425    
   1.84099996       298.215363    
   1.85099995       303.475159    
   1.86100006       308.897980    
   1.87100005       313.016327    
   1.88100004       309.582397    
   1.89100003       320.100098    
   1.90100002       316.879425    
   1.91100001       324.041779    
   1.92100000       328.101898    
   1.93099999       337.913452    
   1.94099998       333.183655    
   1.95099998       344.558197    
   1.96099997       345.072510    
   1.97099996       352.446198    
   1.98099995       353.374237    
   1.99100006       359.025299    
